timestamp, temperature.gpu, power.draw [W], clocks.current.sm [MHz], utilization.gpu [%], clocks.current.memory [MHz], fan.speed [%], clocks.current.graphics [MHz]
2024/05/07 06:37:42.972, 34, 4.83 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:42.975, 33, 8.32 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:42.979, 34, 7.56 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:42.983, 33, 10.45 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:43.086, 34, 4.89 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:43.090, 33, 8.13 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:43.093, 34, 7.72 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:43.097, 33, 9.89 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:43.201, 34, 4.95 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:43.204, 33, 7.94 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:43.208, 34, 7.55 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:43.212, 33, 9.97 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:43.316, 34, 4.97 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:43.320, 33, 8.24 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:43.323, 34, 7.88 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:43.327, 33, 10.41 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:43.430, 34, 5.14 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:43.434, 33, 7.98 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:43.437, 34, 7.63 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:43.441, 33, 10.02 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:43.545, 34, 5.01 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:43.548, 33, 8.23 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:43.552, 34, 7.42 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:43.555, 33, 10.24 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:43.659, 34, 5.13 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:43.663, 33, 8.02 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:43.666, 34, 7.74 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:43.670, 33, 9.93 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:43.773, 34, 5.09 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:43.777, 33, 8.34 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:43.780, 34, 7.51 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:43.784, 33, 10.17 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:43.888, 34, 5.09 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:43.891, 33, 7.94 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:43.895, 34, 7.75 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:43.898, 33, 10.51 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:44.003, 34, 4.82 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:44.006, 33, 7.99 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:44.010, 34, 7.52 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:44.014, 33, 10.20 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:44.117, 34, 4.96 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:44.121, 33, 8.18 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:44.124, 34, 7.63 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:44.128, 33, 10.44 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:44.232, 34, 4.98 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:44.235, 33, 8.00 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:44.239, 34, 7.60 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:44.242, 33, 10.23 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:44.346, 34, 5.10 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:44.350, 33, 8.09 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:44.353, 34, 7.42 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:44.357, 33, 10.27 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:44.460, 34, 5.01 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:44.464, 33, 7.93 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:44.467, 34, 7.64 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:44.471, 33, 10.35 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:44.575, 34, 4.89 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:44.578, 33, 8.05 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:44.582, 34, 7.65 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:44.585, 33, 10.40 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:44.689, 34, 5.06 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:44.692, 33, 7.86 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:44.696, 34, 7.69 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:44.699, 33, 10.18 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:44.803, 34, 4.93 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:44.807, 33, 8.16 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:44.810, 34, 7.69 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:44.814, 33, 10.22 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:44.918, 34, 5.02 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:44.922, 33, 8.02 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:44.925, 34, 7.55 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:44.929, 33, 10.68 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:45.032, 34, 4.99 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:45.036, 33, 7.95 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:45.039, 34, 7.62 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:45.043, 33, 10.35 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:45.147, 34, 5.35 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:45.150, 33, 8.14 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:45.154, 34, 7.61 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:45.157, 33, 10.50 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:45.261, 34, 4.95 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:45.265, 33, 7.96 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:45.268, 34, 7.70 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:45.272, 33, 10.49 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:45.375, 34, 5.27 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:45.379, 33, 8.06 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:45.382, 34, 7.59 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:45.386, 33, 10.54 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:45.490, 34, 5.11 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:45.493, 33, 7.85 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:45.497, 34, 7.55 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:45.501, 33, 10.35 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:45.605, 34, 5.28 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:45.609, 33, 8.02 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:45.613, 34, 7.66 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:45.618, 33, 10.38 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:45.721, 34, 5.30 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:45.725, 33, 8.22 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:45.729, 34, 7.67 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:45.732, 33, 10.63 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:45.836, 34, 5.44 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:45.840, 33, 8.24 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:45.843, 34, 7.60 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:45.847, 33, 10.65 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:45.950, 34, 5.59 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:45.954, 33, 8.17 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:45.958, 34, 7.46 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:45.962, 33, 10.74 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:46.066, 34, 5.51 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:46.069, 33, 7.99 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:46.073, 34, 7.65 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:46.076, 33, 10.40 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:46.180, 34, 5.24 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:46.184, 33, 8.21 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:46.187, 34, 7.78 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:46.191, 33, 10.36 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:46.295, 34, 5.25 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:46.298, 33, 7.92 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:46.302, 34, 7.97 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:46.305, 33, 10.44 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:46.409, 34, 5.19 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:46.413, 33, 8.08 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:46.416, 34, 7.64 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:46.420, 33, 10.29 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:46.524, 34, 5.26 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:46.527, 33, 8.08 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:46.531, 34, 7.57 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:46.536, 33, 10.41 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:46.641, 34, 4.91 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:46.645, 33, 8.13 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:46.648, 34, 7.64 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:46.652, 33, 10.46 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:46.756, 34, 4.77 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:46.759, 33, 8.15 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:46.764, 34, 7.30 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:46.768, 33, 10.55 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:46.872, 34, 5.08 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:46.875, 33, 8.28 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:46.879, 34, 7.57 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:46.883, 33, 10.51 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:46.986, 34, 5.13 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:46.990, 33, 8.05 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:46.994, 34, 7.48 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:46.997, 33, 10.65 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:47.101, 34, 5.16 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:47.105, 33, 7.89 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:47.108, 34, 7.60 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:47.112, 33, 9.99 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:47.216, 34, 5.03 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:47.220, 33, 8.11 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:47.223, 34, 7.68 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:47.227, 33, 10.23 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:47.331, 34, 5.02 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:47.335, 33, 8.10 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:47.338, 34, 7.86 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:47.342, 33, 10.33 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:47.446, 34, 5.30 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:47.449, 33, 8.17 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:47.453, 34, 7.53 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:47.457, 33, 10.28 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:47.560, 34, 5.04 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:47.564, 33, 8.08 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:47.568, 34, 7.32 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:47.572, 33, 10.34 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:47.675, 34, 5.43 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:47.679, 33, 8.19 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:47.683, 34, 7.65 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:47.686, 33, 10.54 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:47.790, 34, 5.22 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:47.794, 33, 8.19 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:47.799, 34, 7.59 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:47.802, 33, 10.41 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:47.906, 34, 5.28 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:47.910, 33, 8.02 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:47.913, 34, 7.78 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:47.917, 33, 10.48 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:48.021, 34, 5.24 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:48.025, 33, 8.23 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:48.028, 34, 7.59 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:48.032, 33, 10.40 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:48.136, 34, 5.40 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:48.139, 33, 8.20 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:48.143, 34, 7.86 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:48.146, 33, 10.56 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:48.250, 34, 5.30 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:48.254, 33, 8.14 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:48.258, 34, 7.73 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:48.261, 33, 10.43 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:48.365, 34, 5.09 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:48.369, 33, 8.08 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:48.373, 34, 7.34 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:48.376, 33, 10.60 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:48.480, 34, 5.12 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:48.484, 33, 8.13 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:48.487, 34, 7.69 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:48.491, 33, 10.35 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:48.595, 34, 5.15 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:48.598, 33, 7.99 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:48.602, 34, 7.50 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:48.606, 33, 10.44 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:48.710, 34, 5.11 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:48.714, 33, 8.12 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:48.717, 34, 7.55 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:48.721, 33, 10.33 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:48.825, 34, 5.14 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:48.829, 33, 8.37 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:48.832, 34, 7.49 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:48.836, 33, 10.37 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:48.940, 34, 5.16 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:48.943, 33, 8.18 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:48.947, 34, 7.59 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:48.951, 33, 10.83 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:49.054, 34, 4.96 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:49.058, 33, 8.12 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:49.062, 34, 7.50 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:49.065, 33, 10.43 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:49.169, 34, 5.27 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:49.173, 33, 8.15 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:49.176, 34, 7.36 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:49.180, 33, 10.45 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:49.284, 34, 5.26 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:49.287, 33, 8.04 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:49.291, 34, 7.91 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:49.295, 33, 10.37 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:49.398, 34, 5.15 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:49.402, 33, 7.88 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:49.406, 34, 7.53 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:49.409, 33, 10.58 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:49.513, 34, 5.15 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:49.517, 33, 8.23 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:49.520, 34, 7.75 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:49.524, 33, 10.32 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:49.628, 34, 5.14 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:49.632, 33, 8.12 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:49.635, 34, 7.66 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:49.639, 33, 10.55 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:49.743, 34, 5.45 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:49.746, 33, 8.26 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:49.750, 34, 7.84 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:49.754, 33, 10.69 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:49.857, 34, 5.59 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:49.861, 33, 8.26 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:49.865, 34, 7.49 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:49.868, 33, 10.66 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:49.972, 34, 5.28 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:49.976, 33, 8.15 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:49.979, 34, 7.21 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 06:37:49.983, 33, 10.90 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
