timestamp, temperature.gpu, power.draw [W], clocks.current.sm [MHz], utilization.gpu [%], clocks.current.memory [MHz], fan.speed [%], clocks.current.graphics [MHz]
2024/05/07 07:23:47.005, 35, 4.07 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:47.109, 60, 124.42 W, 1875 MHz, 65 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:47.112, 34, 7.53 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:47.116, 36, 13.48 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:47.120, 35, 4.41 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:47.223, 60, 122.25 W, 1875 MHz, 65 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:47.226, 34, 7.64 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:47.230, 36, 13.61 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:47.233, 35, 4.20 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:47.337, 60, 118.73 W, 1875 MHz, 71 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:47.341, 34, 7.85 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:47.344, 36, 13.63 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:47.348, 34, 4.15 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:47.451, 60, 122.90 W, 1875 MHz, 71 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:47.454, 34, 8.02 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:47.457, 36, 13.62 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:47.461, 35, 4.40 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:47.565, 60, 123.87 W, 1875 MHz, 70 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:47.567, 34, 7.64 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:47.571, 36, 13.39 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:47.574, 35, 4.30 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:47.678, 60, 123.41 W, 1875 MHz, 70 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:47.680, 34, 7.80 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:47.684, 36, 13.25 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:47.687, 35, 4.19 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:47.791, 61, 116.86 W, 1875 MHz, 64 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:47.794, 34, 7.59 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:47.798, 36, 13.75 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:47.802, 35, 4.10 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:47.906, 61, 114.42 W, 1875 MHz, 74 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:47.908, 34, 7.56 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:47.912, 36, 13.72 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:47.915, 35, 4.21 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:48.019, 61, 124.50 W, 1875 MHz, 74 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:48.023, 34, 7.27 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:48.026, 36, 13.55 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:48.030, 35, 4.38 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:48.133, 60, 121.99 W, 1875 MHz, 61 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:48.136, 34, 7.65 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:48.140, 36, 13.40 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:48.143, 35, 4.45 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:48.247, 60, 123.44 W, 1875 MHz, 61 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:48.250, 34, 7.68 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:48.253, 36, 13.56 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:48.257, 35, 4.46 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:48.360, 60, 117.69 W, 1875 MHz, 73 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:48.363, 34, 7.70 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:48.367, 36, 13.52 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:48.370, 35, 4.03 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:48.474, 60, 124.80 W, 1875 MHz, 73 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:48.478, 34, 7.76 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:48.481, 36, 13.36 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:48.485, 35, 4.24 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:48.588, 60, 122.50 W, 1875 MHz, 66 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:48.591, 34, 7.47 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:48.594, 36, 13.39 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:48.598, 35, 4.33 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:48.701, 61, 121.42 W, 1875 MHz, 66 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:48.705, 34, 7.75 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:48.708, 36, 13.64 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:48.712, 35, 4.20 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:48.815, 61, 115.24 W, 1875 MHz, 69 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:48.819, 34, 7.34 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:48.823, 36, 13.62 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:48.827, 35, 3.89 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:48.930, 61, 118.79 W, 1875 MHz, 72 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:48.933, 34, 7.47 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:48.936, 36, 13.73 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:48.941, 35, 4.14 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:49.045, 61, 124.14 W, 1875 MHz, 72 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:49.047, 34, 7.52 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:49.051, 36, 13.50 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:49.054, 35, 4.26 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:49.158, 61, 118.66 W, 1875 MHz, 63 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:49.161, 34, 7.60 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:49.164, 36, 13.57 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:49.168, 35, 4.38 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:49.272, 60, 115.25 W, 1875 MHz, 63 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:49.275, 34, 7.55 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:49.278, 36, 13.49 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:49.282, 35, 4.09 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:49.386, 60, 121.86 W, 1875 MHz, 74 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:49.388, 34, 7.79 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:49.392, 36, 13.30 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:49.395, 35, 4.23 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:49.499, 60, 123.83 W, 1875 MHz, 74 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:49.502, 34, 7.64 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:49.506, 36, 13.50 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:49.509, 35, 4.19 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:49.616, 60, 122.24 W, 1875 MHz, 63 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:49.618, 34, 7.84 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:49.622, 36, 13.55 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:49.625, 35, 4.15 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:49.729, 60, 116.76 W, 1875 MHz, 72 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:49.732, 34, 7.36 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:49.735, 36, 13.57 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:49.739, 35, 3.94 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:49.843, 61, 114.81 W, 1875 MHz, 72 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:49.846, 34, 7.54 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:49.849, 36, 13.60 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:49.853, 35, 3.86 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:49.956, 61, 124.43 W, 1875 MHz, 69 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:49.959, 34, 7.74 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:49.962, 36, 13.67 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:49.966, 35, 4.18 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:50.070, 61, 123.62 W, 1875 MHz, 69 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:50.073, 34, 7.62 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:50.076, 36, 13.76 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:50.079, 35, 3.97 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:50.183, 61, 114.97 W, 1875 MHz, 66 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:50.186, 34, 7.74 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:50.189, 36, 13.49 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:50.194, 35, 4.32 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:50.297, 61, 116.24 W, 1875 MHz, 66 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:50.300, 34, 7.50 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:50.304, 36, 13.52 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:50.307, 35, 4.01 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:50.411, 60, 124.49 W, 1875 MHz, 75 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:50.414, 34, 7.66 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:50.417, 36, 13.50 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:50.421, 35, 4.44 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:50.524, 60, 121.75 W, 1875 MHz, 61 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:50.527, 34, 7.54 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:50.531, 36, 13.49 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:50.534, 35, 4.37 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:50.638, 60, 122.66 W, 1875 MHz, 61 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:50.641, 34, 7.62 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:50.644, 36, 13.43 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:50.648, 35, 4.52 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:50.751, 60, 113.66 W, 1875 MHz, 74 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:50.754, 34, 7.72 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:50.758, 36, 13.53 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:50.761, 35, 4.17 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:50.865, 60, 124.98 W, 1875 MHz, 74 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:50.868, 34, 7.58 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:50.871, 36, 13.52 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:50.875, 35, 4.22 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:50.978, 61, 121.76 W, 1875 MHz, 67 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:50.981, 34, 7.59 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:50.985, 36, 13.44 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:50.988, 35, 4.58 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:51.092, 61, 121.23 W, 1875 MHz, 67 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:51.095, 34, 7.47 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:51.098, 36, 13.36 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:51.102, 35, 4.35 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:51.205, 61, 114.28 W, 1875 MHz, 69 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:51.209, 34, 7.61 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:51.213, 36, 13.52 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:51.216, 35, 3.92 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:51.320, 61, 118.23 W, 1875 MHz, 70 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:51.324, 34, 7.48 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:51.327, 36, 13.52 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:51.331, 35, 3.82 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:51.434, 61, 123.70 W, 1875 MHz, 70 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:51.437, 34, 7.31 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:51.441, 36, 13.59 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:51.444, 35, 4.26 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:51.548, 60, 121.63 W, 1875 MHz, 64 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:51.551, 34, 7.93 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:51.555, 36, 13.59 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:51.558, 35, 4.17 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:51.662, 60, 117.66 W, 1875 MHz, 64 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:51.665, 34, 7.52 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:51.668, 36, 13.62 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:51.672, 35, 4.24 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:51.776, 60, 121.83 W, 1875 MHz, 75 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:51.779, 34, 7.84 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:51.782, 36, 13.45 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:51.786, 35, 3.98 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:51.890, 60, 123.89 W, 1875 MHz, 75 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:51.893, 34, 7.60 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:51.896, 36, 13.35 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:51.905, 35, 4.32 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:52.008, 60, 121.18 W, 1875 MHz, 64 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:52.013, 34, 7.94 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:52.016, 36, 13.90 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:52.020, 35, 3.80 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:52.123, 61, 115.87 W, 1875 MHz, 72 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:52.126, 34, 7.63 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:52.129, 36, 13.65 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:52.133, 35, 4.06 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:52.236, 61, 114.81 W, 1875 MHz, 72 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:52.239, 34, 7.35 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:52.243, 36, 13.78 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:52.246, 35, 4.16 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:52.350, 61, 121.78 W, 1875 MHz, 67 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:52.354, 34, 7.91 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:52.358, 36, 13.48 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:52.361, 35, 4.22 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:52.465, 61, 120.62 W, 1875 MHz, 67 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:52.468, 34, 7.61 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:52.471, 36, 13.61 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:52.475, 35, 4.35 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:52.579, 60, 113.71 W, 1875 MHz, 67 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:52.581, 34, 8.14 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:52.585, 36, 13.62 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:52.588, 35, 4.07 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:52.692, 60, 115.62 W, 1875 MHz, 67 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:52.697, 34, 7.76 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:52.700, 36, 13.17 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:52.703, 35, 4.36 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:52.807, 60, 125.26 W, 1875 MHz, 74 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:52.810, 34, 7.91 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:52.814, 36, 13.59 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:52.817, 35, 4.19 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:52.921, 60, 121.13 W, 1875 MHz, 74 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:52.924, 34, 7.47 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:52.927, 36, 13.53 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:52.931, 35, 3.63 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:53.035, 60, 120.99 W, 1875 MHz, 61 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:53.037, 34, 7.16 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:53.041, 36, 13.86 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:53.044, 35, 3.87 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:53.148, 61, 113.05 W, 1875 MHz, 74 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:53.151, 34, 7.73 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:53.154, 36, 13.51 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:53.158, 35, 3.87 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:53.261, 61, 119.25 W, 1875 MHz, 74 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:53.264, 34, 7.38 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:53.268, 36, 13.62 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:53.271, 35, 4.26 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:53.375, 61, 121.01 W, 1875 MHz, 65 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:53.379, 34, 7.78 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:53.383, 36, 13.58 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:53.386, 35, 4.04 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:53.490, 61, 118.78 W, 1875 MHz, 65 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:53.492, 34, 7.57 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:53.496, 36, 13.72 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:53.500, 35, 4.28 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:53.603, 61, 114.07 W, 1875 MHz, 70 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:53.607, 34, 7.99 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:53.610, 36, 13.42 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:53.614, 35, 3.85 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:53.717, 60, 121.17 W, 1875 MHz, 70 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:53.721, 34, 7.65 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:53.724, 36, 13.35 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:53.728, 35, 3.83 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:53.831, 60, 123.53 W, 1875 MHz, 71 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:53.834, 34, 7.84 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:53.839, 36, 13.67 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:53.842, 35, 4.12 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:53.946, 60, 120.80 W, 1875 MHz, 64 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 07:23:53.949, 34, 7.52 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:53.953, 36, 13.52 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 07:23:53.957, 35, 4.30 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
