timestamp, temperature.gpu, power.draw [W], clocks.current.sm [MHz], utilization.gpu [%], clocks.current.memory [MHz], fan.speed [%], clocks.current.graphics [MHz]
2024/05/07 05:32:09.088, 33, 8.09 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:09.091, 34, 7.48 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:09.095, 33, 10.40 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:09.199, 34, 4.90 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:09.202, 33, 8.19 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:09.206, 34, 7.43 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:09.210, 33, 10.15 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:09.314, 34, 4.79 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:09.317, 33, 8.29 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:09.321, 34, 7.62 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:09.325, 33, 10.14 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:09.428, 34, 4.86 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:09.432, 33, 8.23 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:09.436, 34, 7.29 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:09.439, 33, 10.40 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:09.543, 34, 4.86 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:09.547, 33, 8.06 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:09.551, 34, 7.42 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:09.554, 33, 10.24 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:09.658, 34, 4.92 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:09.662, 33, 7.99 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:09.665, 34, 7.36 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:09.669, 33, 10.61 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:09.773, 34, 4.84 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:09.777, 33, 8.27 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:09.780, 34, 7.42 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:09.784, 33, 10.31 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:09.888, 34, 4.68 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:09.891, 33, 8.09 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:09.895, 34, 7.37 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:09.898, 33, 10.19 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:10.002, 34, 4.91 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:10.006, 33, 8.30 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:10.010, 34, 7.08 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:10.013, 33, 10.09 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:10.118, 34, 4.84 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:10.122, 33, 8.21 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:10.125, 34, 7.31 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:10.129, 33, 10.31 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:10.233, 34, 5.00 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:10.237, 33, 8.22 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:10.240, 34, 7.40 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:10.244, 33, 10.25 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:10.347, 34, 4.87 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:10.351, 33, 8.06 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:10.355, 34, 7.36 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:10.358, 33, 10.43 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:10.462, 34, 5.07 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:10.466, 33, 8.06 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:10.470, 34, 7.32 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:10.473, 33, 10.54 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:10.577, 34, 4.85 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:10.581, 33, 8.31 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:10.585, 34, 7.44 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:10.588, 33, 10.56 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:10.692, 34, 4.68 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:10.696, 33, 8.20 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:10.699, 34, 7.39 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:10.704, 33, 10.54 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:10.808, 34, 4.83 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:10.812, 33, 8.16 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:10.815, 34, 7.41 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:10.819, 33, 9.83 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:10.923, 34, 4.74 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:10.926, 33, 8.14 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:10.930, 34, 7.57 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:10.933, 33, 10.33 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:11.037, 34, 5.22 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:11.041, 33, 8.16 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:11.045, 34, 7.66 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:11.048, 33, 10.13 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:11.152, 34, 5.15 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:11.156, 33, 7.88 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:11.159, 34, 7.55 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:11.166, 33, 10.39 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:11.270, 34, 5.29 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:11.273, 33, 8.39 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:11.277, 34, 7.70 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:11.281, 33, 10.32 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:11.385, 34, 5.01 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:11.388, 33, 8.17 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:11.392, 34, 7.50 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:11.396, 33, 10.34 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:11.499, 34, 4.95 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:11.503, 33, 8.13 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:11.507, 34, 7.16 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:11.510, 33, 10.15 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:11.614, 34, 5.09 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:11.618, 33, 8.20 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:11.621, 34, 7.25 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:11.625, 33, 10.07 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:11.729, 34, 5.07 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:11.733, 33, 8.18 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:11.736, 34, 7.29 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:11.740, 33, 10.42 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:11.844, 34, 5.13 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:11.847, 33, 8.13 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:11.851, 34, 7.35 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:11.854, 33, 10.10 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:11.958, 34, 5.14 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:11.962, 33, 7.89 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:11.966, 34, 7.46 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:11.969, 33, 10.26 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:12.073, 34, 5.15 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:12.077, 33, 8.21 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:12.081, 34, 7.57 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:12.085, 33, 10.18 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:12.188, 34, 5.14 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:12.192, 33, 8.09 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:12.199, 34, 7.43 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:12.203, 33, 10.23 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:12.306, 34, 5.12 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:12.310, 33, 8.47 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:12.314, 34, 7.32 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:12.317, 33, 10.13 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:12.421, 34, 5.26 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:12.425, 33, 8.19 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:12.429, 34, 7.37 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:12.432, 33, 9.94 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:12.536, 34, 4.96 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:12.540, 33, 8.17 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:12.544, 34, 7.43 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:12.547, 33, 10.24 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:12.651, 34, 5.16 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:12.655, 33, 8.27 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:12.658, 34, 7.36 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:12.662, 33, 10.36 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:12.766, 34, 5.46 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:12.769, 33, 7.88 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:12.773, 34, 7.34 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:12.777, 33, 10.51 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:12.880, 34, 5.01 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:12.884, 33, 8.12 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:12.888, 34, 7.36 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:12.891, 33, 10.27 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:12.995, 34, 5.54 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:12.999, 33, 8.09 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:13.002, 34, 7.40 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:13.006, 33, 10.40 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:13.110, 34, 5.49 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:13.114, 33, 8.33 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:13.117, 34, 7.23 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:13.121, 33, 9.98 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:13.225, 34, 5.43 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:13.228, 33, 8.16 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:13.232, 34, 7.41 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:13.235, 33, 9.63 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:13.339, 34, 4.91 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:13.343, 33, 8.29 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:13.347, 34, 7.48 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:13.351, 33, 10.11 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:13.454, 34, 4.97 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:13.458, 33, 8.19 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:13.463, 34, 7.24 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:13.466, 33, 9.88 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:13.570, 34, 4.86 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:13.574, 33, 8.12 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:13.578, 34, 7.39 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:13.581, 33, 9.98 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:13.685, 34, 4.80 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:13.688, 33, 8.05 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:13.693, 34, 7.23 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:13.697, 33, 9.87 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:13.801, 34, 5.16 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:13.804, 33, 8.21 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:13.808, 34, 7.34 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:13.811, 33, 10.19 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:13.915, 34, 5.01 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:13.919, 33, 8.06 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:13.922, 34, 7.08 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:13.926, 33, 9.95 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:14.030, 34, 5.10 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:14.034, 33, 8.18 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:14.037, 34, 7.30 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:14.041, 33, 9.85 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:14.145, 34, 4.91 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:14.149, 33, 8.15 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:14.153, 34, 7.47 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:14.157, 33, 10.36 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:14.260, 34, 4.99 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:14.264, 33, 7.98 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:14.269, 34, 7.41 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:14.272, 33, 9.99 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:14.376, 34, 5.05 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:14.380, 33, 8.13 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:14.383, 34, 7.62 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:14.387, 33, 10.16 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:14.491, 34, 5.05 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:14.495, 33, 7.93 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:14.498, 34, 7.24 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:14.502, 33, 9.98 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:14.606, 34, 5.18 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:14.609, 33, 8.23 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:14.613, 34, 7.33 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:14.617, 33, 10.16 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:14.721, 34, 5.14 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:14.725, 33, 8.05 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:14.729, 34, 7.20 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:14.733, 33, 10.05 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:14.837, 34, 5.11 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:14.841, 33, 8.18 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:14.844, 33, 7.34 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:14.848, 33, 9.90 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:14.952, 34, 5.17 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:14.956, 33, 8.04 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:14.959, 34, 7.30 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:14.963, 33, 10.15 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:15.067, 34, 5.06 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:15.070, 33, 7.89 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:15.074, 34, 7.30 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:15.077, 33, 9.99 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:15.181, 34, 5.41 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:15.186, 33, 8.20 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:15.189, 34, 7.30 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:15.193, 33, 10.04 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:15.297, 34, 5.03 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:15.301, 33, 8.27 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:15.304, 34, 7.32 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:15.308, 33, 9.92 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:15.412, 34, 5.23 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:15.416, 33, 8.26 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:15.419, 34, 6.89 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:15.423, 33, 9.97 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:15.527, 34, 5.22 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:15.530, 33, 8.08 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:15.536, 34, 7.22 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:15.540, 33, 9.84 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:15.643, 34, 5.12 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:15.647, 33, 8.26 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:15.651, 34, 7.29 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:15.654, 33, 10.25 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:15.758, 34, 5.37 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:15.762, 33, 8.04 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:15.765, 34, 7.51 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:15.769, 33, 10.18 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:15.873, 34, 5.25 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:15.877, 33, 7.80 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:15.880, 34, 7.19 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:15.884, 33, 9.87 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:15.988, 34, 5.07 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:15.992, 33, 8.31 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:15.995, 34, 7.31 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:15.999, 33, 10.07 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:16.103, 34, 5.53 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:16.106, 33, 8.09 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:16.110, 34, 7.22 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:16.113, 33, 9.94 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 05:32:16.217, 34, 5.37 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
