timestamp, temperature.gpu, power.draw [W], clocks.current.sm [MHz], utilization.gpu [%], clocks.current.memory [MHz], fan.speed [%], clocks.current.graphics [MHz]
2024/05/07 15:31:20.382, 39, 4.26 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:20.486, 59, 125.45 W, 1875 MHz, 70 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:20.489, 39, 7.83 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:20.493, 40, 14.05 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:20.497, 39, 4.22 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:20.600, 59, 119.30 W, 1875 MHz, 69 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:20.603, 39, 7.70 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:20.607, 40, 13.55 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:20.611, 39, 4.14 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:20.714, 59, 125.00 W, 1875 MHz, 69 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:20.717, 39, 7.49 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:20.721, 40, 13.69 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:20.724, 39, 4.54 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:20.828, 59, 125.50 W, 1875 MHz, 75 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:20.834, 39, 8.06 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:20.837, 40, 13.56 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:20.841, 39, 4.27 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:20.944, 59, 123.79 W, 1875 MHz, 75 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:20.947, 39, 7.50 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:20.950, 40, 13.47 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:20.954, 39, 4.71 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:21.058, 60, 122.04 W, 1875 MHz, 67 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:21.060, 38, 7.88 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:21.064, 40, 13.80 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:21.067, 39, 4.55 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:21.171, 60, 119.01 W, 1875 MHz, 67 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:21.176, 38, 7.47 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:21.179, 40, 13.44 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:21.183, 39, 4.46 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:21.287, 60, 121.09 W, 1875 MHz, 72 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:21.289, 39, 7.60 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:21.293, 40, 13.59 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:21.296, 39, 4.57 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:21.400, 60, 123.65 W, 1875 MHz, 76 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:21.402, 38, 7.51 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:21.406, 40, 13.32 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:21.409, 39, 4.44 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:21.513, 60, 126.18 W, 1875 MHz, 76 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:21.517, 39, 7.52 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:21.520, 40, 13.75 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:21.524, 39, 4.51 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:21.628, 60, 119.82 W, 1875 MHz, 65 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:21.630, 39, 7.90 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:21.634, 40, 13.37 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:21.638, 39, 4.35 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:21.743, 60, 118.31 W, 1875 MHz, 65 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:21.745, 39, 7.70 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:21.750, 40, 13.30 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:21.754, 39, 4.44 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:21.858, 60, 123.23 W, 1875 MHz, 73 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:21.862, 39, 7.82 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:21.865, 40, 13.40 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:21.869, 39, 4.19 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:21.972, 60, 125.88 W, 1875 MHz, 73 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:21.983, 39, 7.51 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:21.986, 40, 13.32 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:21.990, 39, 4.20 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:22.093, 60, 123.29 W, 1875 MHz, 74 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:22.100, 39, 7.32 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:22.104, 40, 13.77 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:22.107, 39, 4.72 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:22.211, 60, 118.22 W, 1875 MHz, 66 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:22.214, 39, 7.78 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:22.217, 40, 13.58 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:22.221, 39, 4.33 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:22.324, 60, 119.02 W, 1875 MHz, 66 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:22.327, 39, 7.62 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:22.331, 40, 13.77 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:22.334, 39, 4.59 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:22.438, 60, 125.34 W, 1875 MHz, 75 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:22.441, 39, 7.59 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:22.445, 40, 13.72 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:22.448, 39, 4.28 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:22.552, 59, 125.61 W, 1875 MHz, 75 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:22.555, 39, 7.47 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:22.558, 40, 13.39 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:22.562, 39, 4.57 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:22.666, 59, 122.75 W, 1875 MHz, 73 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:22.668, 39, 7.63 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:22.672, 40, 13.64 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:22.675, 39, 4.47 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:22.779, 59, 122.27 W, 1875 MHz, 66 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:22.784, 39, 7.45 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:22.788, 40, 13.44 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:22.792, 39, 4.48 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:22.895, 60, 118.82 W, 1875 MHz, 66 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:22.898, 39, 7.22 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:22.903, 40, 13.53 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:22.907, 39, 4.61 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:23.010, 60, 126.29 W, 1875 MHz, 76 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:23.013, 39, 7.55 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:23.016, 40, 13.34 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:23.020, 39, 4.56 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:23.123, 60, 123.08 W, 1875 MHz, 76 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:23.126, 39, 7.52 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:23.129, 40, 13.47 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:23.134, 39, 4.91 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:23.237, 60, 126.09 W, 1875 MHz, 71 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:23.240, 39, 7.62 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:23.244, 40, 13.47 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:23.247, 39, 4.61 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:23.351, 60, 119.20 W, 1875 MHz, 71 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:23.354, 39, 7.45 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:23.357, 40, 13.57 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:23.361, 39, 4.72 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:23.464, 60, 118.53 W, 1875 MHz, 68 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:23.468, 39, 7.68 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:23.471, 40, 13.92 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:23.475, 39, 4.53 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:23.579, 60, 123.94 W, 1875 MHz, 68 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:23.583, 39, 7.50 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:23.586, 40, 13.45 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:23.590, 39, 4.65 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:23.694, 60, 127.00 W, 1875 MHz, 76 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:23.696, 39, 7.62 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:23.700, 40, 13.47 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:23.703, 39, 4.82 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:23.807, 60, 123.84 W, 1875 MHz, 69 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:23.810, 39, 7.54 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:23.814, 40, 13.32 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:23.817, 39, 4.74 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:23.921, 60, 117.52 W, 1875 MHz, 69 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:23.928, 39, 7.72 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:23.931, 40, 13.54 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:23.935, 39, 5.03 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:24.038, 60, 119.67 W, 1875 MHz, 70 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:24.041, 39, 7.64 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:24.045, 40, 13.34 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:24.048, 39, 4.69 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:24.152, 60, 124.75 W, 1875 MHz, 70 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:24.155, 39, 7.73 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:24.159, 40, 13.27 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:24.162, 39, 4.66 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:24.266, 60, 125.37 W, 1875 MHz, 76 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:24.269, 39, 7.64 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:24.273, 40, 13.40 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:24.276, 39, 4.73 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:24.380, 60, 124.02 W, 1875 MHz, 76 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:24.384, 39, 7.67 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:24.387, 40, 13.35 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:24.391, 39, 4.64 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:24.494, 60, 120.61 W, 1875 MHz, 67 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:24.497, 39, 7.78 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:24.501, 40, 13.64 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:24.504, 39, 4.63 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:24.608, 60, 118.18 W, 1875 MHz, 73 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:24.611, 39, 7.42 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:24.615, 40, 13.62 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:24.618, 39, 4.82 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:24.722, 60, 127.32 W, 1875 MHz, 73 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:24.725, 39, 7.62 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:24.728, 40, 13.44 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:24.732, 39, 4.69 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:24.835, 60, 122.95 W, 1875 MHz, 75 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:24.838, 39, 7.88 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:24.842, 40, 13.48 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:24.845, 39, 4.60 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:24.949, 60, 125.57 W, 1875 MHz, 75 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:24.952, 39, 7.68 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:24.955, 40, 13.37 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:24.959, 39, 4.55 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:25.062, 60, 118.27 W, 1875 MHz, 65 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:25.065, 39, 7.84 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:25.069, 40, 13.65 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:25.072, 39, 4.58 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:25.176, 60, 118.62 W, 1875 MHz, 65 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:25.178, 39, 7.70 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:25.183, 40, 13.56 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:25.187, 39, 4.72 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:25.290, 61, 123.93 W, 1875 MHz, 74 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:25.293, 39, 7.59 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:25.296, 40, 13.52 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:25.300, 39, 4.42 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:25.403, 61, 126.47 W, 1875 MHz, 73 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:25.406, 39, 7.52 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:25.410, 40, 13.61 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:25.414, 39, 4.37 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:25.517, 57, 60.70 W, 1875 MHz, 73 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:25.520, 39, 7.80 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:25.524, 40, 13.94 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:25.527, 39, 4.14 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:25.631, 55, 60.15 W, 1875 MHz, 6 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:25.661, 39, 7.83 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:25.665, 40, 13.51 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:25.668, 39, 4.14 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:25.772, 54, 59.70 W, 1875 MHz, 6 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:25.776, 39, 7.91 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:25.780, 40, 13.62 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:25.783, 39, 4.41 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:25.887, 54, 59.28 W, 1875 MHz, 0 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:25.890, 39, 7.95 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:25.893, 40, 13.59 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:25.897, 39, 4.71 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:26.000, 54, 58.29 W, 1875 MHz, 0 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:26.003, 39, 7.75 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:26.007, 40, 13.61 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:26.010, 39, 4.60 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:26.114, 53, 57.72 W, 1875 MHz, 0 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:26.118, 39, 7.52 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:26.121, 40, 13.65 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:26.125, 39, 4.94 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:26.228, 53, 57.49 W, 1875 MHz, 0 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:26.231, 39, 7.95 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:26.235, 40, 13.66 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:26.238, 39, 4.59 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:26.342, 53, 57.42 W, 1875 MHz, 0 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:26.345, 39, 7.75 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:26.348, 40, 13.72 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:26.353, 39, 4.59 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:26.456, 53, 57.54 W, 1875 MHz, 0 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:26.464, 39, 8.03 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:26.468, 40, 13.68 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:26.472, 39, 4.45 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:26.575, 53, 57.83 W, 1875 MHz, 0 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:26.578, 39, 7.83 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:26.582, 40, 13.66 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:26.585, 39, 4.47 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:26.689, 53, 57.44 W, 1875 MHz, 0 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:26.691, 39, 8.01 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:26.695, 40, 13.67 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:26.698, 39, 4.47 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:26.802, 53, 57.65 W, 1875 MHz, 0 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:26.805, 39, 7.80 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:26.808, 40, 13.60 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:26.812, 39, 4.44 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:26.916, 52, 57.44 W, 1875 MHz, 0 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:26.918, 39, 7.60 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:26.922, 40, 13.65 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:26.925, 39, 4.54 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:27.029, 52, 57.29 W, 1875 MHz, 0 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:27.032, 39, 8.04 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:27.035, 40, 13.63 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:27.039, 39, 4.45 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:27.145, 52, 57.09 W, 1875 MHz, 0 %, 6500 MHz, 0 %, 1875 MHz
2024/05/07 15:31:27.148, 39, 7.77 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:27.151, 40, 13.77 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:27.155, 39, 4.65 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:27.259, 52, 55.24 W, 1620 MHz, 0 %, 6500 MHz, 0 %, 1620 MHz
2024/05/07 15:31:27.262, 39, 7.89 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:27.265, 40, 13.62 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:27.269, 39, 4.43 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:27.372, 51, 46.88 W, 1620 MHz, 0 %, 6500 MHz, 0 %, 1620 MHz
2024/05/07 15:31:27.375, 39, 7.78 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:27.380, 40, 13.60 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:31:27.383, 39, 4.33 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
