timestamp, temperature.gpu, power.draw [W], clocks.current.sm [MHz], utilization.gpu [%], clocks.current.memory [MHz], fan.speed [%], clocks.current.graphics [MHz]
2024/05/07 15:43:54.509, 40, 4.80 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:54.613, 65, 126.58 W, 1860 MHz, 70 %, 6500 MHz, 0 %, 1860 MHz
2024/05/07 15:43:54.615, 39, 7.77 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:54.619, 41, 13.38 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:54.623, 40, 4.70 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:54.726, 65, 123.25 W, 1860 MHz, 71 %, 6500 MHz, 0 %, 1860 MHz
2024/05/07 15:43:54.729, 39, 7.14 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:54.733, 41, 13.65 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:54.736, 40, 5.11 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:54.840, 65, 120.33 W, 1860 MHz, 71 %, 6500 MHz, 0 %, 1860 MHz
2024/05/07 15:43:54.843, 39, 7.62 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:54.846, 41, 13.37 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:54.850, 40, 4.78 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:54.953, 65, 116.02 W, 1860 MHz, 64 %, 6500 MHz, 0 %, 1860 MHz
2024/05/07 15:43:54.956, 39, 7.37 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:54.959, 41, 13.61 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:54.963, 40, 4.55 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:55.067, 65, 122.37 W, 1860 MHz, 64 %, 6500 MHz, 0 %, 1860 MHz
2024/05/07 15:43:55.075, 39, 7.61 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:55.078, 41, 13.63 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:55.082, 40, 5.09 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:55.186, 65, 126.18 W, 1860 MHz, 74 %, 6500 MHz, 0 %, 1860 MHz
2024/05/07 15:43:55.193, 39, 7.41 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:55.197, 41, 13.35 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:55.201, 40, 5.11 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:55.304, 65, 118.89 W, 1860 MHz, 62 %, 6500 MHz, 0 %, 1860 MHz
2024/05/07 15:43:55.307, 39, 7.53 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:55.311, 41, 13.67 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:55.314, 40, 5.16 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:55.418, 65, 115.95 W, 1860 MHz, 62 %, 6500 MHz, 0 %, 1860 MHz
2024/05/07 15:43:55.421, 39, 7.50 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:55.424, 41, 13.46 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:55.428, 40, 4.87 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:55.532, 65, 124.30 W, 1860 MHz, 72 %, 6500 MHz, 0 %, 1860 MHz
2024/05/07 15:43:55.535, 39, 7.64 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:55.539, 41, 13.61 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:55.542, 40, 5.06 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:55.646, 63, 109.24 W, 1860 MHz, 72 %, 6500 MHz, 0 %, 1860 MHz
2024/05/07 15:43:55.648, 39, 7.78 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:55.652, 41, 13.43 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:55.657, 40, 5.25 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:55.760, 61, 61.45 W, 1860 MHz, 37 %, 6500 MHz, 0 %, 1860 MHz
2024/05/07 15:43:55.763, 39, 7.73 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:55.767, 41, 13.56 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:55.770, 40, 4.41 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:55.874, 60, 61.19 W, 1860 MHz, 37 %, 6500 MHz, 0 %, 1860 MHz
2024/05/07 15:43:55.960, 39, 7.48 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:55.964, 41, 13.74 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:55.967, 40, 4.37 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:56.072, 59, 60.46 W, 1860 MHz, 0 %, 6500 MHz, 0 %, 1860 MHz
2024/05/07 15:43:56.079, 39, 7.88 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:56.082, 41, 13.75 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:56.086, 40, 4.70 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:56.190, 59, 59.78 W, 1860 MHz, 0 %, 7000 MHz, 0 %, 1860 MHz
2024/05/07 15:43:56.202, 39, 7.69 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:56.206, 41, 13.74 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:56.209, 40, 4.43 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:56.313, 59, 64.69 W, 1860 MHz, 59 %, 7000 MHz, 0 %, 1860 MHz
2024/05/07 15:43:56.316, 39, 7.84 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:56.319, 41, 13.78 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:56.323, 40, 4.45 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:56.426, 59, 60.81 W, 1860 MHz, 59 %, 7000 MHz, 0 %, 1860 MHz
2024/05/07 15:43:56.429, 39, 7.59 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:56.433, 41, 13.64 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:56.437, 40, 4.18 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:56.541, 58, 60.63 W, 1860 MHz, 0 %, 7000 MHz, 0 %, 1860 MHz
2024/05/07 15:43:56.544, 39, 8.02 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:56.547, 41, 13.69 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:56.551, 40, 4.35 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:56.655, 58, 60.60 W, 1860 MHz, 0 %, 7000 MHz, 0 %, 1860 MHz
2024/05/07 15:43:56.660, 39, 7.84 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:56.663, 41, 13.59 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:56.667, 40, 4.22 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:56.772, 58, 60.61 W, 1875 MHz, 0 %, 7000 MHz, 0 %, 1875 MHz
2024/05/07 15:43:56.774, 39, 7.75 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:56.778, 41, 13.65 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:56.782, 40, 4.20 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:56.885, 58, 60.95 W, 1875 MHz, 0 %, 7000 MHz, 0 %, 1875 MHz
2024/05/07 15:43:56.888, 39, 7.87 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:56.892, 41, 13.84 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:56.895, 40, 4.38 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:56.999, 58, 60.85 W, 1875 MHz, 0 %, 7000 MHz, 0 %, 1875 MHz
2024/05/07 15:43:57.004, 39, 7.68 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:57.008, 41, 13.90 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:57.012, 40, 4.43 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:57.115, 58, 60.93 W, 1875 MHz, 0 %, 7000 MHz, 0 %, 1875 MHz
2024/05/07 15:43:57.118, 39, 7.80 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:57.122, 41, 13.74 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:57.125, 40, 4.77 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:57.229, 58, 60.86 W, 1875 MHz, 0 %, 7000 MHz, 0 %, 1875 MHz
2024/05/07 15:43:57.232, 39, 7.55 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:57.236, 41, 13.62 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:57.240, 40, 4.39 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:57.344, 58, 60.89 W, 1875 MHz, 0 %, 7000 MHz, 0 %, 1875 MHz
2024/05/07 15:43:57.347, 39, 7.80 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:57.351, 41, 13.69 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:57.354, 40, 4.65 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:57.458, 58, 60.74 W, 1875 MHz, 0 %, 7000 MHz, 0 %, 1875 MHz
2024/05/07 15:43:57.461, 39, 7.81 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:57.464, 41, 13.58 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:57.468, 40, 4.48 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:57.574, 58, 60.77 W, 1875 MHz, 0 %, 7000 MHz, 0 %, 1875 MHz
2024/05/07 15:43:57.577, 39, 8.06 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:57.580, 41, 13.64 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:57.584, 40, 4.64 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:57.688, 58, 60.81 W, 1875 MHz, 0 %, 7000 MHz, 0 %, 1875 MHz
2024/05/07 15:43:57.691, 39, 7.73 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:57.695, 41, 13.68 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:57.698, 40, 4.44 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:57.802, 58, 60.68 W, 1875 MHz, 0 %, 7000 MHz, 0 %, 1875 MHz
2024/05/07 15:43:57.806, 39, 7.83 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:57.812, 41, 13.70 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:57.816, 40, 4.38 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:57.920, 57, 60.64 W, 1875 MHz, 0 %, 7000 MHz, 0 %, 1875 MHz
2024/05/07 15:43:57.923, 39, 7.94 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:57.926, 41, 13.67 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:57.934, 40, 4.38 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:58.038, 57, 60.66 W, 1875 MHz, 0 %, 7000 MHz, 0 %, 1875 MHz
2024/05/07 15:43:58.041, 39, 7.49 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:58.044, 41, 13.96 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:58.048, 40, 4.45 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:58.152, 56, 54.65 W, 510 MHz, 0 %, 5000 MHz, 0 %, 510 MHz
2024/05/07 15:43:58.154, 39, 7.79 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:58.158, 41, 13.63 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:58.162, 40, 4.53 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:58.265, 55, 36.52 W, 510 MHz, 0 %, 5000 MHz, 0 %, 510 MHz
2024/05/07 15:43:58.271, 39, 7.84 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:58.275, 41, 13.47 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:58.278, 40, 4.21 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:58.382, 55, 36.45 W, 360 MHz, 0 %, 5000 MHz, 0 %, 360 MHz
2024/05/07 15:43:58.385, 39, 7.85 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:58.389, 41, 13.59 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:58.392, 40, 4.54 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:58.496, 55, 36.29 W, 360 MHz, 0 %, 5000 MHz, 0 %, 360 MHz
2024/05/07 15:43:58.499, 39, 7.80 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:58.506, 41, 13.65 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:58.509, 40, 4.41 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:58.613, 54, 36.18 W, 360 MHz, 0 %, 5000 MHz, 0 %, 360 MHz
2024/05/07 15:43:58.617, 39, 8.20 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:58.621, 41, 13.62 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:58.624, 40, 4.69 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:58.728, 54, 35.99 W, 360 MHz, 0 %, 5000 MHz, 0 %, 360 MHz
2024/05/07 15:43:58.731, 39, 7.79 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:58.734, 41, 13.62 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:58.739, 40, 4.74 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:58.842, 54, 35.93 W, 360 MHz, 0 %, 5000 MHz, 0 %, 360 MHz
2024/05/07 15:43:58.845, 39, 7.59 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:58.849, 41, 13.64 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:58.852, 40, 4.74 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:58.956, 54, 35.89 W, 360 MHz, 0 %, 5000 MHz, 0 %, 360 MHz
2024/05/07 15:43:58.959, 39, 7.75 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:58.963, 41, 13.65 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:58.967, 40, 4.48 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:59.071, 54, 36.10 W, 360 MHz, 0 %, 5000 MHz, 0 %, 360 MHz
2024/05/07 15:43:59.075, 39, 7.82 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:59.079, 41, 13.49 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:59.083, 40, 4.11 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:59.186, 54, 36.17 W, 360 MHz, 0 %, 5000 MHz, 0 %, 360 MHz
2024/05/07 15:43:59.189, 39, 7.83 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:59.193, 41, 13.64 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:59.196, 40, 4.38 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:59.300, 54, 36.16 W, 360 MHz, 0 %, 5000 MHz, 0 %, 360 MHz
2024/05/07 15:43:59.303, 39, 7.83 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:59.306, 41, 13.64 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:59.310, 40, 4.27 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:59.414, 54, 36.08 W, 360 MHz, 0 %, 5000 MHz, 0 %, 360 MHz
2024/05/07 15:43:59.419, 39, 7.79 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:59.423, 41, 13.68 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:59.427, 40, 4.57 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:59.530, 53, 36.16 W, 360 MHz, 0 %, 5000 MHz, 0 %, 360 MHz
2024/05/07 15:43:59.533, 39, 7.84 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:59.538, 41, 13.70 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:59.541, 40, 4.86 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:59.647, 53, 36.17 W, 360 MHz, 0 %, 5000 MHz, 0 %, 360 MHz
2024/05/07 15:43:59.650, 39, 7.52 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:59.654, 41, 13.65 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:59.658, 40, 4.98 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:59.761, 53, 36.22 W, 360 MHz, 0 %, 5000 MHz, 0 %, 360 MHz
2024/05/07 15:43:59.765, 39, 7.66 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:59.769, 41, 13.52 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:59.773, 40, 4.38 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:59.877, 53, 36.06 W, 360 MHz, 0 %, 5000 MHz, 0 %, 360 MHz
2024/05/07 15:43:59.881, 39, 7.80 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:59.885, 41, 13.66 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:59.889, 40, 4.58 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:43:59.992, 53, 32.66 W, 360 MHz, 0 %, 810 MHz, 0 %, 360 MHz
2024/05/07 15:43:59.996, 39, 7.58 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:44:00.000, 41, 13.82 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:44:00.003, 40, 4.58 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:44:00.107, 52, 17.90 W, 300 MHz, 0 %, 810 MHz, 0 %, 360 MHz
2024/05/07 15:44:00.174, 39, 7.33 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:44:00.178, 41, 13.46 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:44:00.181, 40, 4.34 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:44:00.286, 52, 22.04 W, 300 MHz, 0 %, 810 MHz, 0 %, 300 MHz
2024/05/07 15:44:00.290, 39, 7.77 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:44:00.293, 41, 13.70 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:44:00.297, 40, 4.62 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:44:00.401, 51, 13.62 W, 300 MHz, 0 %, 810 MHz, 0 %, 300 MHz
2024/05/07 15:44:00.404, 39, 7.64 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:44:00.408, 41, 13.60 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:44:00.411, 40, 4.61 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:44:00.515, 51, 13.10 W, 300 MHz, 0 %, 810 MHz, 0 %, 300 MHz
2024/05/07 15:44:00.518, 39, 7.86 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:44:00.524, 41, 13.75 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:44:00.529, 40, 4.79 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:44:00.635, 51, 13.68 W, 300 MHz, 0 %, 810 MHz, 0 %, 300 MHz
2024/05/07 15:44:00.640, 39, 8.06 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:44:00.643, 41, 13.99 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:44:00.647, 40, 5.15 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:44:00.750, 51, 13.00 W, 300 MHz, 0 %, 810 MHz, 0 %, 300 MHz
2024/05/07 15:44:00.754, 39, 7.33 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:44:00.758, 41, 13.74 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:44:00.762, 40, 4.68 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:44:00.866, 51, 12.80 W, 300 MHz, 0 %, 810 MHz, 0 %, 300 MHz
2024/05/07 15:44:00.870, 39, 7.82 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:44:00.873, 41, 13.60 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:44:00.877, 40, 4.56 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:44:00.980, 51, 12.99 W, 300 MHz, 0 %, 810 MHz, 0 %, 300 MHz
2024/05/07 15:44:00.984, 39, 7.65 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:44:00.987, 41, 13.82 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:44:00.992, 40, 4.41 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:44:01.096, 51, 13.02 W, 300 MHz, 0 %, 810 MHz, 0 %, 300 MHz
2024/05/07 15:44:01.099, 39, 7.71 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:44:01.103, 41, 13.75 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:44:01.106, 40, 4.56 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:44:01.210, 51, 12.98 W, 300 MHz, 0 %, 810 MHz, 0 %, 300 MHz
2024/05/07 15:44:01.214, 39, 7.58 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:44:01.217, 41, 13.65 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:44:01.221, 40, 4.45 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:44:01.324, 51, 13.29 W, 300 MHz, 0 %, 810 MHz, 0 %, 300 MHz
2024/05/07 15:44:01.328, 39, 7.69 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:44:01.332, 41, 13.74 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:44:01.335, 40, 4.50 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:44:01.439, 50, 13.16 W, 300 MHz, 0 %, 810 MHz, 0 %, 300 MHz
2024/05/07 15:44:01.443, 39, 7.53 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:44:01.447, 41, 13.65 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:44:01.451, 40, 4.36 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:44:01.555, 50, 13.09 W, 300 MHz, 0 %, 810 MHz, 0 %, 300 MHz
2024/05/07 15:44:01.559, 39, 7.76 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:44:01.562, 41, 13.78 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:44:01.566, 40, 4.63 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:44:01.670, 50, 13.09 W, 300 MHz, 0 %, 810 MHz, 0 %, 300 MHz
2024/05/07 15:44:01.673, 39, 7.79 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:44:01.677, 41, 13.60 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:44:01.681, 40, 4.59 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
2024/05/07 15:44:01.784, 50, 13.49 W, 300 MHz, 0 %, 405 MHz, 0 %, 300 MHz
