timestamp, temperature.gpu, power.draw [W], clocks.current.sm [MHz], utilization.gpu [%], clocks.current.memory [MHz], clocks.current.graphics [MHz]
2024/05/07 21:21:09.365, 51, 42.05 W, 1620 MHz, 1 %, 6500 MHz, 1620 MHz
2024/05/07 21:21:09.369, 38, 8.26 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:09.372, 39, 7.64 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:09.376, 38, 10.61 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:09.479, 51, 42.48 W, 1620 MHz, 0 %, 6500 MHz, 1620 MHz
2024/05/07 21:21:09.482, 38, 8.32 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:09.485, 39, 7.38 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:09.489, 38, 10.16 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:09.592, 51, 42.18 W, 1620 MHz, 1 %, 6500 MHz, 1620 MHz
2024/05/07 21:21:09.595, 38, 8.58 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:09.598, 39, 7.72 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:09.601, 38, 10.07 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:09.706, 51, 42.41 W, 1620 MHz, 1 %, 6500 MHz, 1620 MHz
2024/05/07 21:21:09.711, 38, 8.28 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:09.715, 39, 7.86 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:09.718, 38, 10.06 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:09.821, 51, 42.00 W, 1620 MHz, 1 %, 6500 MHz, 1620 MHz
2024/05/07 21:21:09.824, 38, 8.46 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:09.827, 39, 7.67 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:09.831, 38, 10.05 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:09.934, 51, 42.36 W, 1620 MHz, 1 %, 6500 MHz, 1620 MHz
2024/05/07 21:21:09.937, 38, 8.21 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:09.940, 39, 7.57 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:09.943, 38, 10.17 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:10.046, 51, 43.27 W, 1620 MHz, 7 %, 6500 MHz, 1620 MHz
2024/05/07 21:21:10.051, 38, 8.45 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:10.055, 39, 7.79 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:10.059, 38, 9.88 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:10.162, 51, 43.56 W, 1620 MHz, 7 %, 6500 MHz, 1620 MHz
2024/05/07 21:21:10.165, 38, 8.32 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:10.169, 39, 7.55 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:10.173, 38, 9.90 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:10.276, 52, 50.03 W, 1920 MHz, 58 %, 6500 MHz, 1920 MHz
2024/05/07 21:21:10.279, 38, 8.19 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:10.283, 39, 7.87 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:10.286, 38, 10.17 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:10.394, 53, 56.69 W, 1920 MHz, 58 %, 6500 MHz, 1920 MHz
2024/05/07 21:21:10.397, 38, 8.47 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:10.401, 39, 7.63 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:10.405, 38, 10.33 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:10.509, 53, 55.28 W, 1920 MHz, 57 %, 6500 MHz, 1920 MHz
2024/05/07 21:21:10.515, 38, 8.12 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:10.522, 39, 7.53 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:10.526, 38, 10.25 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:10.629, 53, 54.83 W, 1920 MHz, 2 %, 6500 MHz, 1920 MHz
2024/05/07 21:21:10.635, 38, 8.56 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:10.638, 39, 7.76 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:10.642, 38, 9.86 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:10.745, 53, 54.82 W, 1920 MHz, 2 %, 6500 MHz, 1920 MHz
2024/05/07 21:21:10.748, 38, 8.14 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:10.752, 39, 7.72 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:10.755, 38, 9.93 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:10.860, 53, 54.72 W, 1920 MHz, 0 %, 6500 MHz, 1920 MHz
2024/05/07 21:21:10.862, 38, 7.95 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:10.866, 39, 7.83 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:10.869, 38, 10.03 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:10.973, 53, 54.88 W, 1920 MHz, 0 %, 6500 MHz, 1920 MHz
2024/05/07 21:21:10.976, 38, 8.37 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:10.980, 39, 7.55 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:10.983, 38, 9.98 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:11.087, 53, 54.94 W, 1920 MHz, 0 %, 6500 MHz, 1920 MHz
2024/05/07 21:21:11.089, 38, 8.48 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:11.093, 39, 7.30 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:11.096, 38, 10.18 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:11.200, 53, 54.96 W, 1920 MHz, 0 %, 6500 MHz, 1920 MHz
2024/05/07 21:21:11.203, 38, 8.41 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:11.206, 39, 7.86 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:11.210, 38, 10.10 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:11.313, 53, 55.14 W, 1920 MHz, 0 %, 6500 MHz, 1920 MHz
2024/05/07 21:21:11.317, 38, 8.17 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:11.321, 39, 7.58 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:11.324, 38, 9.93 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:11.428, 53, 55.14 W, 1920 MHz, 0 %, 6500 MHz, 1920 MHz
2024/05/07 21:21:11.431, 38, 8.45 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:11.434, 39, 7.90 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:11.438, 38, 10.18 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:11.542, 53, 55.12 W, 1920 MHz, 0 %, 6500 MHz, 1920 MHz
2024/05/07 21:21:11.545, 38, 8.19 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:11.548, 39, 7.67 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:11.551, 38, 9.89 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:11.655, 53, 54.91 W, 1920 MHz, 0 %, 6500 MHz, 1920 MHz
2024/05/07 21:21:11.659, 38, 8.55 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:11.662, 39, 7.84 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:11.666, 38, 9.59 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:11.770, 53, 54.90 W, 1920 MHz, 0 %, 6500 MHz, 1920 MHz
2024/05/07 21:21:11.772, 38, 8.33 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:11.776, 39, 7.86 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:11.779, 38, 9.83 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:11.882, 53, 54.83 W, 1920 MHz, 0 %, 6500 MHz, 1920 MHz
2024/05/07 21:21:11.885, 38, 8.22 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:11.888, 39, 7.76 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:11.892, 38, 10.01 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:11.995, 53, 54.87 W, 1920 MHz, 0 %, 6500 MHz, 1920 MHz
2024/05/07 21:21:12.001, 38, 8.47 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:12.004, 39, 7.75 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:12.008, 38, 9.70 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:12.111, 53, 54.86 W, 1920 MHz, 0 %, 6500 MHz, 1920 MHz
2024/05/07 21:21:12.114, 38, 8.52 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:12.118, 38, 7.63 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:12.121, 38, 9.91 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:12.225, 53, 55.03 W, 1620 MHz, 1 %, 6500 MHz, 1620 MHz
2024/05/07 21:21:12.227, 38, 8.37 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:12.231, 39, 7.96 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:12.234, 38, 9.86 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:12.337, 52, 49.33 W, 1620 MHz, 1 %, 6500 MHz, 1620 MHz
2024/05/07 21:21:12.341, 38, 8.27 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:12.345, 39, 7.63 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:12.349, 38, 10.07 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:12.452, 52, 42.48 W, 1620 MHz, 1 %, 6500 MHz, 1620 MHz
2024/05/07 21:21:12.455, 38, 8.41 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:12.458, 39, 7.91 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:12.462, 38, 10.12 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:12.566, 52, 42.27 W, 1620 MHz, 1 %, 6500 MHz, 1620 MHz
2024/05/07 21:21:12.568, 38, 8.31 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:12.572, 39, 7.61 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:12.576, 38, 9.71 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:12.679, 52, 42.43 W, 1620 MHz, 1 %, 6500 MHz, 1620 MHz
2024/05/07 21:21:12.683, 38, 8.20 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:12.686, 39, 7.74 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:12.689, 38, 9.95 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:12.793, 52, 42.12 W, 1620 MHz, 1 %, 6500 MHz, 1620 MHz
2024/05/07 21:21:12.795, 38, 8.49 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:12.799, 39, 7.55 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:12.802, 38, 9.81 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:12.907, 52, 42.44 W, 1620 MHz, 0 %, 6500 MHz, 1620 MHz
2024/05/07 21:21:12.909, 38, 8.31 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:12.912, 39, 7.63 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:12.916, 38, 10.17 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:13.019, 52, 42.16 W, 1620 MHz, 0 %, 6500 MHz, 1620 MHz
2024/05/07 21:21:13.025, 38, 8.39 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:13.028, 39, 7.79 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:13.031, 38, 9.74 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:13.135, 52, 42.51 W, 1620 MHz, 0 %, 6500 MHz, 1620 MHz
2024/05/07 21:21:13.137, 38, 8.56 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:13.141, 39, 7.68 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:13.144, 38, 10.13 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:13.247, 51, 42.24 W, 1620 MHz, 0 %, 6500 MHz, 1620 MHz
2024/05/07 21:21:13.250, 38, 8.34 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:13.253, 39, 7.84 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:13.257, 38, 9.69 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:13.360, 52, 42.17 W, 1620 MHz, 0 %, 6500 MHz, 1620 MHz
2024/05/07 21:21:13.365, 38, 8.33 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:13.369, 39, 7.73 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:13.372, 38, 9.87 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:13.476, 51, 42.40 W, 1620 MHz, 0 %, 6500 MHz, 1620 MHz
2024/05/07 21:21:13.478, 38, 8.05 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:13.481, 39, 7.79 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:13.485, 38, 10.17 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:13.588, 51, 42.26 W, 1620 MHz, 0 %, 6500 MHz, 1620 MHz
2024/05/07 21:21:13.591, 38, 8.40 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:13.594, 39, 7.65 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:13.597, 38, 9.81 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:13.701, 51, 42.47 W, 1620 MHz, 1 %, 6500 MHz, 1620 MHz
2024/05/07 21:21:13.706, 38, 8.24 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:13.709, 39, 7.66 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:13.713, 38, 10.19 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:13.816, 51, 42.35 W, 1620 MHz, 1 %, 6500 MHz, 1620 MHz
2024/05/07 21:21:13.819, 38, 8.46 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:13.822, 39, 7.76 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:13.825, 38, 9.99 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:13.929, 51, 42.62 W, 1620 MHz, 1 %, 6500 MHz, 1620 MHz
2024/05/07 21:21:13.931, 38, 8.27 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:13.935, 39, 7.58 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:13.938, 38, 10.20 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:14.042, 52, 43.02 W, 1620 MHz, 18 %, 6500 MHz, 1620 MHz
2024/05/07 21:21:14.047, 38, 8.43 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:14.050, 39, 7.86 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:14.054, 38, 9.81 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:14.157, 54, 62.36 W, 1620 MHz, 18 %, 6500 MHz, 1620 MHz
2024/05/07 21:21:14.161, 38, 8.93 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:14.165, 39, 7.59 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:14.169, 38, 9.45 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:14.273, 54, 81.56 W, 1920 MHz, 71 %, 6500 MHz, 1620 MHz
2024/05/07 21:21:14.304, 38, 8.51 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:14.307, 39, 7.35 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:14.310, 38, 10.02 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:14.414, 57, 126.32 W, 1920 MHz, 90 %, 6500 MHz, 1920 MHz
2024/05/07 21:21:14.416, 38, 8.75 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:14.420, 38, 7.64 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:14.424, 38, 10.00 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:14.527, 59, 114.10 W, 1920 MHz, 90 %, 6500 MHz, 1920 MHz
2024/05/07 21:21:14.532, 38, 8.55 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:14.536, 38, 7.64 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:14.539, 38, 9.94 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:14.642, 60, 149.80 W, 1905 MHz, 99 %, 6500 MHz, 1905 MHz
2024/05/07 21:21:14.702, 38, 8.33 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:14.705, 38, 7.67 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:14.709, 38, 9.71 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:14.812, 58, 147.33 W, 1905 MHz, 99 %, 6500 MHz, 1905 MHz
2024/05/07 21:21:14.819, 38, 8.87 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:14.823, 39, 7.64 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:14.826, 38, 9.70 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:14.930, 60, 91.87 W, 1905 MHz, 80 %, 6500 MHz, 1905 MHz
2024/05/07 21:21:14.933, 38, 8.48 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:14.936, 39, 7.66 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:14.939, 38, 10.25 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:15.043, 60, 144.21 W, 1905 MHz, 94 %, 6500 MHz, 1905 MHz
2024/05/07 21:21:15.045, 38, 8.69 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:15.050, 38, 7.53 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:15.053, 38, 9.88 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:15.156, 62, 141.67 W, 1905 MHz, 94 %, 6500 MHz, 1905 MHz
2024/05/07 21:21:15.159, 38, 8.93 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:15.162, 39, 7.59 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:15.165, 38, 10.04 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:15.269, 61, 140.33 W, 1905 MHz, 100 %, 6500 MHz, 1905 MHz
2024/05/07 21:21:15.271, 38, 8.63 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:15.275, 39, 7.51 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:15.278, 38, 9.78 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:15.383, 62, 153.41 W, 1905 MHz, 100 %, 6500 MHz, 1905 MHz
2024/05/07 21:21:15.386, 38, 8.39 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:15.390, 39, 7.57 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:15.393, 38, 9.99 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:15.496, 62, 137.73 W, 1905 MHz, 100 %, 6500 MHz, 1905 MHz
2024/05/07 21:21:15.500, 38, 8.44 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:15.503, 39, 7.55 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:15.507, 38, 10.13 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:15.610, 62, 156.96 W, 1905 MHz, 100 %, 6500 MHz, 1905 MHz
2024/05/07 21:21:15.613, 38, 8.65 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:15.617, 39, 7.30 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:15.620, 38, 9.61 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:15.724, 63, 138.07 W, 1905 MHz, 100 %, 6500 MHz, 1905 MHz
2024/05/07 21:21:15.726, 38, 8.67 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:15.730, 39, 8.04 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:15.733, 38, 10.15 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:15.837, 62, 155.13 W, 1905 MHz, 100 %, 6500 MHz, 1905 MHz
2024/05/07 21:21:15.841, 38, 8.59 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:15.844, 39, 7.59 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:15.848, 38, 9.75 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:15.951, 63, 139.55 W, 1905 MHz, 100 %, 6500 MHz, 1905 MHz
2024/05/07 21:21:15.953, 38, 8.53 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:15.957, 38, 7.72 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:15.960, 38, 10.19 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:16.063, 63, 155.01 W, 1905 MHz, 100 %, 6500 MHz, 1905 MHz
2024/05/07 21:21:16.066, 38, 8.52 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:16.070, 39, 7.56 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:16.073, 38, 9.73 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:16.177, 63, 153.61 W, 1905 MHz, 100 %, 6500 MHz, 1905 MHz
2024/05/07 21:21:16.183, 38, 8.30 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:16.186, 39, 7.68 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:16.190, 38, 9.62 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:16.293, 63, 143.52 W, 1905 MHz, 100 %, 6500 MHz, 1905 MHz
2024/05/07 21:21:16.295, 38, 8.54 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:16.299, 39, 7.64 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:16.302, 38, 10.02 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:16.405, 63, 150.42 W, 1905 MHz, 100 %, 6500 MHz, 1905 MHz
2024/05/07 21:21:16.409, 38, 8.53 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:16.412, 39, 7.48 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:16.416, 38, 10.20 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:16.519, 63, 147.31 W, 1905 MHz, 100 %, 6500 MHz, 1905 MHz
2024/05/07 21:21:16.522, 38, 8.68 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:16.526, 39, 7.64 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:16.529, 38, 10.02 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:16.633, 63, 144.70 W, 1905 MHz, 100 %, 6500 MHz, 1905 MHz
2024/05/07 21:21:16.635, 38, 8.65 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:16.639, 39, 7.68 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:16.642, 38, 9.89 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:16.745, 63, 147.33 W, 1905 MHz, 100 %, 6500 MHz, 1905 MHz
2024/05/07 21:21:16.748, 38, 8.72 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:16.751, 39, 7.73 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:16.754, 38, 9.92 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:16.858, 63, 143.52 W, 1905 MHz, 100 %, 6500 MHz, 1905 MHz
2024/05/07 21:21:16.860, 38, 8.52 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:16.864, 39, 7.66 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:16.867, 38, 9.91 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:16.970, 63, 152.89 W, 1905 MHz, 100 %, 6500 MHz, 1905 MHz
2024/05/07 21:21:16.973, 38, 8.69 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:16.976, 39, 7.57 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:16.979, 38, 9.70 W, 300 MHz, 0 %, 405 MHz, 300 MHz
2024/05/07 21:21:17.083, 63, 153.75 W, 1905 MHz, 100 %, 6500 MHz, 1905 MHz
